zip,count
68801,5
68803,7
68814,2
68815,1
68818,3
68822,3
68824,1
68831,1
68836,1
68840,1
68845,21
68847,16
68853,1
68862,1
68863,2
68864,2
68865,2
68869,1
68874,2
68901,7
68922,2
68924,1
68925,1
68926,1
68935,1
68948,1
68949,6
68955,1
68956,4
68957,1
68959,1
68966,1
68970,1
68973,1
69001,5
69022,1
69032,1
69033,1
69038,2
69101,16
69121,1
69123,1
69129,1
69130,4
69134,1
69138,5
69145,2
69153,1
69154,1
69162,6
69165,2
69181,1
69201,2
69301,2
69336,4
69337,5
69339,1
69341,3
69347,1
69348,2
69356,3
69358,1
69361,7
6967145,1
6993,1
700,2
70001,13
70002,6
70003,9
70004,1
70005,8
70006,5
700092,1
70032,2
70037,14
70039,2
70043,1
70047,6
70053,4
70054,1
70056,7
70058,5
70062,5
70063,1
70064,1
70065,5
70067,1
70068,7
70069,2
70070,9
70072,3
70075,5
70079,2
70084,1
70092,1
70094,2
70112,3
70113,6
70115,19
70116,7
70117,7
70118,7
70119,14
70121,5
70122,15
70123,12
70124,18
70125,7
70126,2
70128,1
70129,1
70130,10
70131,5
70177,1
702,1
70301,20
70339,1
70342,2
70343,1
70344,2
70345,8
70346,2
70355,2
70359,3
70360,14
70363,10
70364,9
70365070,1
70373,1
70374,1
70375,1
70380,4
70390,5
70392,5
70394,5
70395,1
70401,7
70403,17
70404,1
70420,6
70422,1
70426,2
70427,2
70431,2
70433,25
70434,1
70435,6
70438,6
70442,1
70443,1
70444,1
70445,3
70446,3
70447,10
70448,21
70449,3
70450,2
70452,2
70454,16
70458,10
70460,15
70461,14
70462,1
70466,2
70471,20
70501,2
70502,1
70503,23
70505,1
70506,18
70507,6
70508,33
70509,1
70510,4
70512,4
70515,1
70516,1
70517,8
70518,9
70520,5
70525,8
70526,1
70528,1
70529,3
70532,1
70534,1
70535,7
70538,3
70541,1
70542,2
70544,2
70546,2
70548,3
70551,1
70552,2
70555,9
70560,11
70563,7
70570,14
70571,1
70577,3
70578,9
70582,1
70583,3
70584,4
70586,3
70591,1
70592,21
70601,4
70605,20
70606,1
70607,1
70611,8
70615,1
70630,1
70633,1
70634,7
70643,1
70647,7
70652,1
70653,1
70657,1
70662,1
70663,3
70665,5
70669,4
70706,15
70710,1
70711,1
70714,2
70715,1
70721,1
70722,3
70726,24
70730,1
70734,2
70737,20
70739,7
70740,1
70743,1
70744,2
70748,1
70750,1
70752,1
70754,2
70760,1
70762,2
70763,2
70764,1
70767,2
70769,31
70770,1
70774,3
70775,5
70776,1
70777,2
70783,1
70785,6
70791,12
7079500,1
70801,1
70802,4
70805,2
70806,16
70807,1
70808,21
70809,21
70810,16
70811,4
70812,3
70814,1
70815,6
70816,18
70817,15
70818,5
70819,1
70820,16
70821,2
70836,1
71001,2
710038,1
71006,6
71019,1
71023,1
71030,1
71033,1
71037,12
71047,4
71051,1
71052,2
71055,4
71064,1
71067,1
71078,7
71082,1
71093,1
71103,1
71104,5
71105,10
71106,9
71107,5
71110,2
71111,11
71112,12
71115,4
71118,3
71119,3
71129,1
71201,12
71202,2
71203,4
71220,5
71222,2
71225,3
71227,2
71234,2
71235,1
71241,7
71251,1
71254,1
71261,1
71263,3
71264,2
71269,2
71270,10
71280,2
71282,1
71291,11
71292,2
71295,2
71301,1
71303,9
71315,1
71322,2
71327,1
71328,3
71334,1
71336,1
71341,2
71342,2
71346,1
71351,3
71353,2
71354,1
71360,6
71362,3
71366,3
71367,2
71373,1
7140,1
71405,2
71409,2
71417,1
71423,3
71430,1
71446,6
71449,3
71457,10
71459,2
71463,2
71467,3
71469,2
71474,1
71483,2
71485,2
71594,1
71601,3
71602,4
71603,3
71635,2
71640,1
71646,1
71653,1
71654,1
71655,7
71665,1
71667,2
71670,1
71671,2
71675,1
71701,10
71720,1
71730,10
71744,3
71749,1
71753,2
71764,1
71766,2
71801,4
71822,3
71832,5
71833,1
71837,1
71842,1
71852,3
71854,11
71901,17
71909,6
71913,15
71921,1
71923,17
71929,2
71943,1
71953,10
71956,1
71961,1
71964,6
72002,9
72006,1
72007,1
7200822,1
72010,1
72011,1
72012,15
72013,1
72015,11
72019,14
72021,1
72022,14
72023,17
72031,3
72032,16
72034,21
72039,1
72045,1
72046,3
72047,1
72058,7
72064,3
72065,2
72067,1
72072,1
72076,9
72078,1
72086,4
72087,1
72088,1
72101,1
72102,2
72103,6
72104,5
72106,3
72110,8
72112,1
72113,19
72114,4
72116,18
72117,1
72118,3
72120,20
72126,3
72127,1
72131,2
72135,1
72143,11
72150,5
72153,1
72160,3
72167,1
72173,3
72176,4
72190,1
72202,7
72205,18
72206,6
72207,11
72210,8
72211,18
72212,8
72221,2
72223,10
72227,6
723,1
72301,2
72315,1
72326,1
72327,1
72335,3
72350,1
72354,1
72355,1
72364,6
72365,1
72374,1
72376,1
72386,1
72390,1
72396,6
72401,18
72403,1
72404,15
72405,3
72414,1
72415,1
72416,3
72417,4
72419,1
72422,1
72434,1
72444,1
72450,10
72454,1
72455,3
72459,1
72467,1
72472,1
72482,1
72501,8
72503,1
72531,1
72532,1
72534,1
72536,1
72554,2
72556,1
72560,3
72579,1
72601,11
72616,2
72619,1
72624,1
72626,1
72631,3
72632,5
72633,1
72634,1
72635,3
72638,2
72640,1
72641,1
72650,2
72651,2
72653,21
72654,1
72661,1
72662,2
72668,1
72670,1
72687,3
72701,21
72702,1
72703,22
72704,23
72712,29
72713,12
72714,8
72715,15
72718,1
72719,10
72727,6
72730,8
72732,1
72734,1
72736,4
72740,6
72744,3
72745,2
72751,2
72753,8
72756,20
72758,18
72761,15
72762,22
72764,12
72766,1
72770,1
72774,5
72801,2
72802,11
72811,2
72821,2
72828,1
72830,2
72833,1
72834,1
72837,4
72846,1
72858,2
72860,1
72901,8
72903,13
72904,4
72908,7
72916,11
72921,5
72927,4
72933,1
72936,10
72941,3
72946,1
72949,5
72952,1
72956,12
72958,1
72959,1
73002,1
73003,10
73005,3
73007,1
73008,7
73010,9
73011,2
73012,27
73013,38
73015,2
73016,1
73018,6
73020,8
73024,1
73025,14
73026,8
73028,2
73030,1
73034,22
73036,4
73044,7
73045,9
73047,2
73049,1
73051,1
73052,4
73054,2
73055,1
73059,2
73061,1
73063,1
73064,15
73065,1
73068,7
73069,20
73070,3
73071,27
73072,28
73075,2
73077,2
73078,17
73079,1
73080,4
73083,1
73084,1
73086,5
73089,10
73090,1
73096,4
73097,1
73098,1
73099,48
73102,1
73103,9
73104,4
73105,2
73106,6
73107,11
73109,1
73110,13
73111,1
73112,22
73114,5
73115,1
73116,9
73117,3
73118,8
73120,18
73121,1
73122,1
73123,1
73127,6
73128,3
73130,4
73132,16
73134,3
7313400,1
73135,5
73139,3
73140,1
73142,9
73145,1
73150,4
73159,4
73160,24
73162,17
73165,7
73169,1
73170,18
73172,1
73179,4
73189,1
73195,1
73401,22
73403,1
73432,1
73433,2
73439,2
73446,3
73449,1
73453,1
73459,1
73460,3
73501,2
73505,4
73521,8
73526,1
73529,1
73531,1
73533,5
73538,3
73539,1
73540,1
73541,1
73570,1
73572,1
73601,4
73624,1
73644,3
73648,1
73651,1
73662,1
73701,2
73703,20
73705,1
73717,3
73720,1
73728,2
73734,1
73737,1
73750,1
73755,1
73760,1
73762,2
73773,1
73801,6
73843,1
73852,3
73860,1
73938,1
73942,3
74002,1
74003,1
74006,10
74008,16
74010,2
74011,14
74012,29
74014,21
74015,4
74017,10
74019,8
74021,14
74022,1
74023,3
74028,3
74029,2
74033,9
74037,18
74038,1
74039,2
74041,3
74044,4
74047,1
74048,1
74051,1
74053,2
74055,32
74058,4
74059,6
74063,14
74066,14
74067,2
74070,6
74074,38
74075,29
74078,2
74085,1
74101,1
74103,2
74104,20
74105,17
74106,1
74107,5
74108,1
74112,8
74114,7
74115,2
74116,1
74119,2
74120,1
74123,1
74127,1
74128,2
74129,4
74131,2
74132,9
74133,16
74134,6
74135,11
74136,15
74137,18
74145,3
74146,2
74159,1
74170,1
74195,1
74196,1
74301,4
74331,2
74337,2
74338,2
743411,1
74342,1
74343,1
74344,5
74345,1
74352,1
74354,7
74361,2
74362,1
74401,1
74403,5
74426,2
74427,2
74429,8
74432,3
74434,3
74435,1
74436,4
74437,4
74441,2
74446,1
74447,2
74451,1
74452,1
74454,1
74455,1
74464,8
74465,1
74467,1
74469,1
74501,13
74523,4
74525,2
74554,2
74555,1
74571,4
74577,1
74578,2
74601,4
74604,8
74630,1
74647,1
74701,12
74726,1
74728,1
74729,2
74730,4
74740,1
74743,3
74745,3
74756,1
74759,1
74764,2
74801,8
74804,14
74820,23
74821,1
74824,1
74825,1
74826,3
74830,1
74831,1
74849,1
74851,2
74855,1
74857,6
74859,2
74860,1
74864,2
74868,1
74871,1
74873,6
74881,2
74884,1
74902,2
74941,1
74948,3
74951,1
74953,2
74954,1
74955,3
74956,1
74957,1
74960,2
74962,1
74964,1
74965,1
75001,12
75002,31
75006,17
75007,23
75009,19
75010,13
75011,1
75013,15
75015,1
75019,23
75020,14
75021,3
75022,14
75023,29
75024,17
75025,23
75028,29
75032,23
75033,17
75034,32
75035,36
75036,8
75038,7
75039,17
75040,15
75041,4
75042,8
75043,9
75044,14
75048,13
75050,5
75051,3
75052,32
75054,9
75056,33
75057,1
75058,4
75060,6
75061,13
75062,8
75063,12
75065,16
75067,29
75068,28
75069,13
75070,45
75071,48
75072,9
75074,22
75075,20
75076,11
75077,26
75078,18
75080,27
75081,13
75082,15
75087,18
75088,10
75089,15
75090,5
75092,11
75093,25
75094,9
75098,30
75102,1
75103,6
75104,16
75106,2
75109,4
75110,10
75114,2
75115,3
75116,2
75117,3
75119,7
75124,2
75125,2
75126,28
75134,2
75135,7
75137,6
75140,2
75141,1
75142,2
75143,2
75146,4
75147,3
75148,1
75149,6
75150,7
75152,2
75154,10
75155,3
75156,5
75157,1
75158,5
75159,4
75160,6
75161,1
75165,14
75166,2
75167,5
75168,1
75169,1
75173,5
75181,5
75182,1
75189,24
75200,1
75201,17
75202,5
75203,7
75204,13
75205,5
75206,27
75207,6
75208,5
75209,7
75211,10
75212,2
75214,21
75215,6
75216,2
75217,7
75218,9
75219,19
75220,7
75223,3
75224,2
75225,4
75226,5
75227,4
75228,13
75229,16
75230,11
75231,9
75232,2
75234,13
75235,5
75236,4
75237,2
75238,12
75240,9
75241,2
75243,10
75244,5
75248,16
75249,4
75252,5
75254,8
75287,17
75324,1
75350,1
75401,2
75402,7
75404,1
75407,11
75409,12
75413,1
75414,4
75416,1
75417,1
75418,4
75420,1
75422,2
75424,2
75426,1
75428,4
75429,1
75431,1
75433,2
75440,1
75442,9
75446,1
75452,1
75454,11
75455,5
75459,1
75460,3
75461,1
75462,11
75471,1
75472,1
75473,2
75474,8
75476,1
75482,6
75483,1
75486,1
75489,1
75490,1
75491,2
75493,1
75494,3
75495,8
75496,2
75497,1
7550036,1
75501,7
75503,8
75551,2
75558,1
75559,1
75561,1
75563,2
75567,2
75572,1
75601,3
75602,9
75603,3
75604,9
75605,22
75606,1
7562836,1
75630,1
75631,1
75633,6
75640,4
75643,1
75644,4
75645,4
75647,2
75650,6
75651,1
75652,1
75653,2
75654,6
75657,1
75662,7
75667,2
75670,3
75672,4
75681,2
75684,1
75686,1
75692,1
75693,3
75701,17
75702,1
75703,23
75704,2
75705,1
75706,4
75707,2
75750,1
75751,7
75752,9
75754,3
75755,1
75756,2
75757,5
75758,2
75760,2
75762,6
75763,3
75765,2
75766,4
75770,3
75771,13
75773,1
75778,2
75779,1
75783,1
75785,3
75789,4
75790,1
75791,8
7579543,1
75801,3
75802,3
75831,2
75833,1
75835,6
75840,3
75844,4
75846,1
75853,1
75855,1
75860,1
75862,2
75901,10
75904,20
75925,1
75926,1
75931,3
75935,1
75938,2
75939,1
75941,1
75944,1
75946,1
75949,4
75951,4
75956,1
75961,9
75964,7
75965,13
75969,2
75974,1
75975,1
75976,1
75979,4
75980,2
760000,1
76001,16
76002,8
760026,1
76005,4
76006,7
76008,13
76009,5
76010,9
76011,7
76012,14
76013,20
76014,4
76015,4
76016,17
76017,26
76018,4
76020,20
76021,14
76022,7
76023,3
76028,49
76031,8
76033,8
76034,18
76035,1
76036,11
76039,22
76040,15
76043,7
76044,6
76048,17
76049,22
76050,6
76051,35
76052,23
76053,7
76054,9
76055,1
76058,15
76060,5
76063,43
76065,37
76066,4
76067,4
76071,2
76073,3
76078,6
76082,13
76084,5
76085,12
76086,8
76087,29
76088,9
76092,15
76093,2
76098,1
76099,1
76101,1
76102,8
76103,1
76104,6
76106,3
76107,22
76108,29
76109,13
76110,9
76111,6
76112,9
76114,7
76115,1
76116,20
76117,5
76118,7
76119,1
76120,9
76123,10
76126,14
76131,17
76132,19
76133,12
76134,1
76135,16
76136,1
76137,44
76140,1
76148,11
76155,2
76164,2
76177,18
76179,44
76180,14
76182,23
76201,12
76205,11
76206,1
76207,7
76208,10
76209,8
76210,34
76225,2
76226,25
76227,23
76228,1
76230,6
76233,4
76234,18
76240,13
76244,51
76245,2
76247,16
76248,30
76249,4
76252,3
76255,3
76258,4
76259,4
76262,38
76263,1
76264,1
76266,7
76270,1
76271,2
76272,4
76273,3
76301,5
76302,4
76305,2
76306,3
76308,8
76309,1
76310,10
76354,2
76366,1
76367,3
76371,1
76380,1
76384,4
76385,1
76389,1
76401,14
76424,3
76426,8
76430,3
76431,2
76432,1
76437,3
76442,5
76444,3
76446,3
76448,1
76449,3
76450,3
7645004,1
76453,1
76457,5
76458,2
76460,1
76462,1
76472,1
76475,1
76476,2
76484,1
76487,2
76491,1
76501,1
76502,14
76504,5
76511,1
76513,29
76522,8
76524,1
76527,4
76528,3
76530,4
76531,2
76534,1
76537,8
76538,1
76539,3
76541,1
76542,6
76543,6
76544,2
76548,12
76549,13
76550,2
76554,1
76557,1
76559,2
76567,4
76569,1
76570,1
76571,6
76574,7
76577,2
76578,1
76579,4
76621,1
76624,1
76629,1
76631,1
76632,1
76633,5
76634,1
76638,2
76640,2
76641,1
76642,1
76643,13
76645,3
76648,1
76655,3
76657,5
76661,2
76665,1
76673,1
76676,2
76679,1
7668,1
76689,1
76690,2
76691,1
76692,3
76693,1
76701,1
76702,1
76704,3
76705,6
76706,14
76707,2
76708,18
76710,10
76711,2
76712,12
76801,7
76802,5
7680400,1
76821,1
76823,4
76825,2
76844,4
76849,1
76853,1
76856,1
76857,1
76859,2
76864,1
76865,1
76866,1
76877,1
76878,1
76890,1
76901,8
76903,10
76904,25
76905,5
76908,1
76932,1
76933,3
76943,2
76945,1
76951,1
76958,1
77002,9
77003,13
77004,9
77005,12
77006,17
77007,33
77008,24
77009,10
77010,1
77011,3
77013,1
77014,2
77015,3
77016,2
77017,2
77018,14
77019,19
77020,4
77021,3
77022,2
77023,4
77024,11
77025,10
77026,2
77027,5
77028,1
77029,1
77030,1
77031,4
77034,2
77035,6
77036,6
77037,2
77038,2
77040,8
77041,6
77042,7
77043,13
77044,20
77045,1
77046,1
77047,5
77048,1
77049,4
77050,1
77051,2
77053,1
77054,2
77055,13
77056,7
77057,15
77058,10
77059,7
77060,1
77061,3
77062,17
77063,10
77064,8
77065,11
77066,4
77067,2
77068,4
77069,7
77070,18
77071,8
77072,5
77073,5
77074,4
77075,4
77076,1
77077,25
77079,16
77080,6
77081,3
77082,9
77083,10
77084,47
77085,1
77086,5
77087,1
77088,4
77089,11
77090,3
77092,4
77094,8
77095,21
77096,11
77098,11
77099,3
77215,1
77220,1
77266,1
77279,1
77300,1
77301,10
77302,10
77303,6
77304,31
77306,3
77316,31
77318,4
77320,5
77327,6
77328,2
77331,2
77336,4
77338,13
77339,22
77340,10
77345,17
77346,40
77351,8
77354,30
77355,20
77356,36
77357,10
77358,3
77362,2
77364,2
77365,25
77371,1
77372,4
77373,9
77375,29
77377,29
77378,5
77379,51
77380,23
77381,26
77382,21
77383,1
77384,18
77385,20
77386,46
77387,1
77388,31
77389,26
77391,1
77396,10
77399,17
77401,8
77406,36
77407,15
77410,1
77414,4
77417,1
77418,5
77420,1
77422,5
77423,9
77429,49
77430,3
77433,42
77435,1
77437,14
77441,11
77444,1
77445,3
77447,15
77448,1
77449,27
77450,38
77459,32
77461,5
77464,1
77465,4
77466,1
77469,16
77471,13
77474,10
77475,1
77476,1
77477,7
77478,11
77479,45
77480,4
77481,1
77484,6
77485,5
77486,3
77488,4
77489,2
77492,1
77493,18
77494,57
77498,13
77502,5
77503,6
77504,2
77505,4
77510,3
77511,18
77512,2
77514,2
77515,15
77516,2
77517,4
77518,3
77521,9
77522,2
77523,13
77530,2
77531,11
77532,13
77534,1
77535,4
77536,13
77539,21
77541,2
77545,2
77546,28
77550,6
77551,5
77554,3
77562,3
77563,5
77565,5
77566,12
77568,4
77571,5
77572,1
77573,78
77574,1
77575,3
77577,2
77578,11
77580,1
77581,34
77583,7
77584,35
77586,18
77590,9
77591,6
77597,1
77598,10
77611,5
77612,4
77615,1
77619,8
77622,1
77624,1
77625,7
77627,9
77630,3
77632,6
77640,3
77642,2
77650,4
77651,7
77656,4
77657,15
77662,10
77665,3
77680,1
77701,2
77702,2
77705,3
77706,10
77707,3
77708,5
77713,9
77801,7
77802,24
77803,1
77807,9
77808,15
77831,3
77833,11
77835,3
77836,2
77837,1
77840,21
77842,4
77845,60
77856,3
77859,1
77861,1
77864,1
77868,5
77873,3
77879,2
77880,1
77901,7
77902,1
77904,8
77905,7
77951,1
77954,1
77957,4
77962,3
77963,1
77964,4
77968,3
77970,1
77976,2
77978,1
77979,1
77982,1
77991,1
78002,2
78003,4
78006,38
78009,9
78010,2
78013,1
78014,1
78015,9
78016,4
78017,2
78022,7
78023,23
78024,3
78025,7
78026,2
78028,20
78040,1
78041,15
78043,6
78045,34
78046,7
78052,2
78055,1
78056,1
78059,1
7806,1
78061,2
78063,8
78064,4
78065,1
78066,1
78070,13
78071,2
78076,1
781,1
78101,3
78102,7
78108,21
78109,16
78112,1
78114,7
78121,9
78123,3
78124,3
78130,61
78131,1
78132,29
78133,16
78141,1
78147,4
78148,12
78151,1
78154,23
78155,19
78156,1
78160,2
78163,13
78164,1
78201,6
78202,3
78203,1
78204,5
78209,17
78210,4
78212,13
78213,11
78214,1
78215,3
78216,15
78217,11
78218,8
78219,1
78220,1
78221,5
78222,4
78223,7
78224,1
78225,2
78227,3
78228,7
78229,12
78230,12
78231,3
78232,21
78233,16
78235,2
78238,6
78239,7
78240,20
78242,1
78244,5
78245,24
78247,18
78248,11
78249,25
78250,16
78251,11
78252,2
78253,24
78254,29
78255,7
78256,8
78257,6
78258,18
78259,11
78260,28
78261,22
78263,1
78264,5
78266,6
78278,1
78283,1
78332,3
78336,5
78343,1
78347,1
78355,3
78358,1
78362,3
78363,10
78370,2
78372,1
78373,3
78374,16
78375,1
78377,1
78379,2
78380,7
78381,1
78382,9
78383,3
78387,3
78389,1
78390,1
78401,2
78404,6
78405,1
78406,2
78410,5
78411,13
78412,24
78413,15
78414,27
78415,9
78416,2
78417,2
78418,30
78466,1
78468,1
78501,20
78503,7
78504,30
78516,7
78520,18
78521,7
78526,15
78537,8
78538,7
78539,29
78540,2
78541,16
78542,16
78543,3
78550,19
78552,12
78557,2
78559,2
78560,1
78563,2
78566,6
78570,4
78572,24
78573,8
78574,8
78575,4
78577,16
78578,4
78579,1
78580,2
78582,7
78583,2
78584,1
78585,1
78586,11
78589,12
78593,1
78594,1
78595,1
78596,9
78597,5
78599,18
78602,15
78606,6
78609,2
78610,29
78611,11
78612,6
78613,56
78615,2
78617,1
78619,3
78620,14
78621,9
78623,1
78624,30
78626,27
78628,25
78629,3
78630,2
78631,1
78633,12
78634,16
78636,2
78638,1
78639,2
78640,23
78641,56
78642,7
78643,7
78644,9
78645,15
78648,1
78650,1
78652,2
78653,9
78654,12
78655,1
78656,1
78657,2
78659,1
78660,41
78662,2
78664,34
78665,35
78666,33
78669,12
78670,1
78676,11
78681,28
78701,7
78702,7
78703,13
78704,38
78705,12
78708,1
78709,1
78716,1
78717,10
78721,4
78722,7
78723,17
78724,1
78725,7
78726,10
78727,16
78728,11
78729,18
78730,6
78731,11
78732,10
78733,6
78734,17
78735,14
78736,2
78737,7
78738,15
78739,6
78741,24
78744,17
78745,32
78746,14
78747,8
78748,30
78749,29
78750,13
78751,10
78752,9
78753,12
78754,10
78755,1
78756,11
78757,21
78758,16
78759,26
78760,1
78801,10
78830,1
78832,3
78833,2
78834,4
78839,2
78840,12
78852,12
78853,2
78861,5
78870,1
78872,1
78873,1
78880,1
78881,3
78884,2
78933,1
78934,2
78940,2
78941,2
78944,1
78945,2
78947,2
78950,1
78953,1
78956,1
78957,3
78962,2
79007,3
79009,1
79014,4
79015,17
79019,3
79022,2
79024,1
79029,6
79035,1
79036,1
79039,2
79040,2
79042,1
79045,3
79056,1
79061,1
79063,1
79065,4
79066,1
79068,1
79070,2
79072,6
79079,1
79086,3
79088,1
79092,1
79095,1
79102,3
79104,1
79106,11
79107,2
79108,2
79109,18
79110,4
79114,2
79118,11
79119,20
79124,8
79159,1
79201,1
79225,1
79252,1
79256,1
79311,7
79316,1
79323,2
79329,2
79331,1
79336,3
79339,1
79345,1
79355,1
79358,1
79360,7
79363,3
79364,2
79366,1
79370,1
79371,1
79372,1
79373,1
79381,2
79382,2
79395,1
79401,3
79403,1
79407,16
79409,1
79410,2
79411,3
79412,1
79413,7
79414,7
79415,4
79416,16
79423,30
79424,41
79493,1
79504,3
79505,1
79508,1
79510,8
79511,2
79512,1
79520,2
79521,4
79533,1
79536,2
79541,1
79545,5
79546,2
79547,1
79549,6
79550,1
79553,1
79556,6
79562,8
79567,1
79601,6
79602,17
79603,5
79605,16
79606,16
79701,13
79703,9
79704,1
79705,25
79706,13
79707,40
79710,1
79714,7
79720,11
79735,4
79738,1
79742,1
79744,1
79745,2
79752,4
79756,3
79758,3
79761,3
79762,11
79763,2
79764,3
79765,10
79776,1
79782,1
79783,1
79830,5
79831,1
79834,3
79835,4
79836,4
79843,3
79845,2
79849,1
79901,2
79902,6
79903,1
79904,9
79906,4
79907,4
79911,9
79912,37
79915,4
79922,4
79924,9
79925,7
79927,9
79928,16
79930,4
79932,13
79934,17
79935,9
79936,40
79938,25
79952,1
79995,1
8000,1
800008,1
80002,14
80003,23
80004,32
80005,11
80007,17
80010,5
80011,6
80012,13
80013,22
80014,26
80015,29
80016,33
80017,9
80018,11
80019,3
80020,30
80021,51
80022,19
80023,15
80026,27
80027,22
8003,1
80030,3
80031,22
80033,19
8004,1
80044,1
80102,3
80103,2
80104,35
80106,5
80107,12
80108,26
80109,36
80110,12
80111,33
80112,37
80113,16
80116,8
80118,7
80120,21
80121,11
80122,28
80123,29
80124,14
80125,10
80126,32
80127,32
80128,27
80129,20
80130,17
80132,35
80133,5
80134,68
80135,6
80136,3
80137,1
80138,25
80160,1
80161,1
80201,1
80202,14
80203,25
80204,22
80205,32
80206,21
80207,11
80209,20
80210,23
80211,36
80212,25
80214,17
80215,16
80216,7
80218,21
80219,14
80220,16
80221,6
80222,17
80223,15
80224,10
80226,21
80227,26
80228,47
80229,13
80230,3
80231,11
80232,15
80233,26
80234,19
80235,3
80236,10
80237,19
80238,23
80239,7
80241,18
80246,17
80247,3
80249,8
80260,5
80301,19
80302,15
80303,15
80304,30
80305,25
80307,1
80308,1
80310,1
80320,1
80401,35
80403,19
80410 151,1
80420,1
80421,8
80422,1
80424,13
80427,1
80433,11
80435,11
80437,2
80439,32
80440,7
80442,7
80443,6
80446,4
80447,1
80449,3
80451,1
80452,4
80454,1
80457,1
80459,3
80461,3
80465,20
80466,4
80467,2
80470,1
80477,4
80478,1
80480,1
80482,7
80483,1
80487,15
80488,5
80497,1
80498,4
8050,1
80501,30
80503,18
80504,43
80512,4
80513,14
80514,1
80516,27
80517,8
80520,3
80521,35
80524,39
80525,66
80526,55
80528,23
80530,10
80534,18
80535,1
80536,2
80537,37
80538,48
80540,8
80541,1
80542,2
80543,5
80545,1
80546,1
80547,4
80549,15
80550,45
80601,20
80602,23
80603,9
80610,1
80612,1
80615,4
80620,3
80621,5
80623,1
80631,11
80634,42
80640,4
80642,1
80643,1
80644,1
80645,3
80650,1
80651,2
80653,1
80701,6
80705,1
80720,2
80723,2
80726,1
80743,1
80749,1
80751,4
80757,1
80758,1
80801,1
80805,1
80808,3
80809,1
80810,1
80812,1
80813,2
80814,5
80816,9
80817,14
80820,1
80827,1
80828,1
80829,6
80831,24
80832,1
80840,3
80841,2
80863,12
80864,2
80866,1
80902,2
80903,12
80904,21
80905,13
80906,26
80907,19
80908,16
80909,8
80910,9
80911,11
80913,1
80915,11
80916,7
80917,17
80918,36
80919,31
80920,31
80921,20
80922,20
80923,22
80924,14
80925,8
80926,1
80927,7
80930,1
80936,1
80938,1
80946,1
80951,3
80962,2
81001,9
81003,1
81004,10
81005,15
81006,8
81007,18
81008,3
81019,2
81024,1
81029,1
81040,1
81050,3
81052,1
81054,1
81055,2
81058,1
81067,4
81069,2
81073,2
81082,7
81090,1
81101,9
81121,1
81122,9
81125,2
81130,2
81131,2
81132,3
81137,2
81140,2
81143,1
81144,2
81147,15
81154,1
81200,1
81201,11
8120143,1
8120858,1
81211,21
81212,22
81224,15
81226,4
81230,12
81233,3
81236,3
81239,1
81240,2
81241,1
81252,3
81301,37
81302,2
81303,12
81321,8
81323,1
81324,1
81326,4
81328,2
81332,2
81334,3
81369,1
81401,11
81402,1
81403,7
81413,3
81415,1
81416,3
81418,1
81419,3
81423,2
81426,1
81427,4
81428,2
81430,2
81432,2
81435,12
81501,10
81503,11
81504,21
81505,17
81506,5
81507,17
81520,3
81521,15
81524,1
81526,10
81527,1
81601,19
81602,1
81611,12
81612,5
81615,1
81620,6
81621,7
81623,17
81625,7
81631,8
81632,6
81635,3
81637,4
81641,7
81643,1
81645,1
81647,4
81648,3
81650,6
81652,3
81654,2
81656,1
81657,6
81658,1
81737,1
819,1
82001,28
82003,2
82007,9
82009,23
82070,17
82072,8
82081,1
82201,5
82240,3
8230,1
82325,1
82331,2
82362,1
82401,3
82410,1
82414,16
82420,3
82426,5
82431,1
82435,14
82441,1
82442,3
82443,3
82501,9
82513,1
82516,2
82520,7
82523,1
82601,17
82602,2
82604,16
82609,14
82615,1
82633,8
82636,2
82637,3
82644,2
82701,1
82716,14
82717,1
82718,33
82721,2
82729,1
82730,1
82732,4
82801,24
82832,1
82834,7
82842,1
82901,11
82923,2
82930,1
82935,6
82939,2
82941,5
829686,1
83001,15
83002,19
83014,9
83101,5
83110,7
83116,1
83118,3
83122,1
83127,3
83128,5
83201,24
83202,9
83203,1
83204,19
83210,6
83211,4
83221,12
83226,1
83228,1
83232,3
83236,1
83237,2
83239,1
83241,1
83245,1
83246,1
83250,1
83252,3
83254,2
83255,1
83263,5
83274,8
83276,2
83286,1
83287,1
83301,28
83313,4
83316,4
83318,9
83323,2
83324,1
83325,2
83328,4
83332,2
83333,6
83334,2
83335,1
83336,2
83338,4
83340,4
83341,1
83344,1
83346,1
83350,6
83352,2
83353,1
83355,2
83401,20
83402,8
83404,10
83406,8
83420,2
83422,3
83423,1
83425,1
83427,4
83429,2
83434,3
83436,1
83440,18
83442,12
83443,1
83445,3
83449,2
83451,1
83452,1
83455,9
83462,2
83467,7
83501,28
83522,3
83524,1
83530,8
83535,1
83536,1
83539,1
83540,1
83541,1
83544,2
83552,1
83605,11
83607,19
83611,1
83615,3
83616,25
83617,12
83619,7
83626,1
83628,2
83629,1
83631,2
83634,19
83637,1
83638,13
83639,2
83641,2
83642,22
83644,7
83645,1
83646,41
83647,10
83651,8
83655,3
83660,1
83661,3
83669,11
83672,3
83676,3
83686,24
83687,20
83702,27
83703,16
83704,26
83705,34
83706,28
83707,1
83709,46
83712,11
83713,18
83714,18
83715,2
83716,23
83801,6
83803,1
83804,2
83805,6
83813,1
83814,19
83815,28
83833,1
